Our_ID,Native_id,gst_number,Company Name,Category(Search),Entity,Functionalities,Address,HQ_Country_City_Address,profile_url,catalog_mobile_url,Year_Of_Establishment,Ownership_Type,Employee_Size,Revenue_Range,Main_Channels,Markets_Served,Sustainability_Traceability_Notes,Certifications,Confidence_Rating,Key_Contact_Person_Designation,Key_Contact_Person,email,Production_Sites,Export_Destinations,Key_Clients,Source_URLs ,Collection_Date,Recent_News,Short_Overview,Product_Portfolio,map_url
,24190508,,AMR Agri Tech Company,Amino Acids manufacturer,Raw material,Distributor,"2-58-541, Jagtial Road, Chaitanyapuri, Karimnagar, Telangana, 505001, India",,/amr-agri-tech-company-24190508/,,,,,,,,,,,Proprietor,Mr Ramesh,rameshakunuridhruvan@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Amr Agri Tech Company+2-58-541,+Jagtial+Road,+Chaitanyapuri,+Karimnagar+Telangana+505001+India"
,24210953,,Sanjo Engineering Company,Amino Acids manufacturer,Raw material,Distributor,"25, Railway Colony, East Tambaram,  Chennai, Tamil Nadu, 600059, India",,/sanjo-engineering-company-24210953/,,,,,,,,,,,Proprietor,Mr. Jilljo,mjilljo20@rediffmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sanjo Engineering Company+25,+Railway+Colony,+East+Tambaram,+Chennai+Tamil Nadu+600059+India"
,23875793,27ABFFA6949Q1ZM,Akshay Biochem,Amino Acids manufacturer,Raw material,Manufacturer,"A-104, Gouri Bldg., Shivdham Complex,
Ambarnath(E), Ambernath, Maharashtra, 421501, India",,/akshay-biochem-23875793/,,,,10,Rs 1 Crores,,,,,,,Mr Hashmukh Mehta,akshaybiochem@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Akshay Biochem+A-104,+Gouri+Bldg.,+Shivdham+Complex,\015\012Ambarnath(E),+Ambernath+Maharashtra+421501+India"
,22880899,,Trikona Pharmaceuticals Pvt. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer,"6-B, Typ-1, Prashanthi Nagar, APIIC Industrial Estate, Kukatpally, Hyderabad, Telangana, 500072, India",,/trikona-pharmaceuticals-pvt-ltd-22880899/,,,,,,,,,,,Manager,Mr  naveen,frd@trikonapharma.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Trikona Pharmaceuticals Pvt. Ltd.+6-B,+Typ-1,+Prashanthi+Nagar,+APIIC+Industrial+Estate,+Kukatpally,+Hyderabad+Telangana+500072+India"
,21024086,,Maruti Agency,Amino Acids manufacturer,Raw material,Distributor,"ward no. 7, Bawdi chowk, Kasrawad, Madhya Pradesh, 451228, India",,/maruti-agency-21024086/,,,,,,,,,,,Proprietor,Mr Aakash Rathod,aakashrathod1992.ar@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Maruti Agency+ward+no.+7,+Bawdi+chowk,+Kasrawad+Madhya Pradesh+451228+India"
,22654149,,BS Agri Tech ,Amino Acids manufacturer,Raw material,Distributor,"36-9-47, Govindpet, Nizamabad, Telangana, 503224, India",,/bs-agri-tech-22654149/,,,,,,,,,,,Manager,Mr Srinivasa  Reddy  Badduri,bs.reddy3450@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Bs Agri Tech+36-9-47,+Govindpet,+Nizamabad+Telangana+503224+India"
,22140024,07AADCK0528K1ZL,Scope Ingredients Pvt. Ltd.,Amino Acids manufacturer,Raw material,Trader,"Aggarwal Cyber Plaza 2, 305 H-7, Lala Jagat Narayan Marg, Netaji Subash Place, Pitampura,  Delhi, Delhi, 110034, India",,/scope-ingredients-pvt-ltd-22140024/,,,,,,,,,,,Sales Executive,Mr. Chetan Jawanjal,chetan.j@scope-india.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Scope Ingredients Pvt. Ltd.+Aggarwal+Cyber+Plaza+2,+305+H-7,+Lala+Jagat+Narayan+Marg,+Netaji+Subash+Place,+Pitampura,+Delhi+Delhi+110034+India"
,2085810,36AACCN0570H1ZN,Nihal Traders Pvt. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer | Trader,"Door No. 3-3-66, Flat No.103, Sikhara Heights, Near Manjira Hotel, Chappal Bazar, Kachiguda,  Hyderabad, Telangana, 500027, India",,/nihal-traders-pvt-ltd-2085810/,,,,50,,,,,,,Director,Mr. Vikram Gupta,nihaltraders@yahoo.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Nihal Traders Pvt. Ltd.+Door+No.+3-3-66,+Flat+No.103,+Sikhara+Heights,+Near+Manjira+Hotel,+Chappal+Bazar,+Kachiguda,+Hyderabad+Telangana+500027+India"
,10439328,,Innovassynth Technologies (I) Limited,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"Old Mumbai-Pune Road, Dist. Raigad,  Khopoli, Maharashtra, 410203, India",,/innovassynth-technologies-i-limited-10439328/,,,,,,,,,,,sales manager,Mr. Vikas  Sharma,vsharma@innovassynth.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Innovassynth Technologies (I) Limited+Old+Mumbai-Pune+Road,+Dist.+Raigad,+Khopoli+Maharashtra+410203+India"
,20880900,,Balaji Fertilizer Pesticides,Amino Acids manufacturer,Raw material,Distributor,"47-6-9, Main Road, Kamepally  Mahabubabad, Telangana, 506105, India",,/balaji-fertilizer-pesticides-20880900/,,,,,,,,,,,Proprietor,Mr Boda Surender Naik,bodasurender.3152@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Balaji Fertilizer Pesticides+47-6-9,+Main+Road,+Kamepally+Mahabubabad+Telangana+506105+India"
,20449602,,GSP Crop Science,Amino Acids manufacturer,Raw material,Distributor,"21-3-58, Cherukumpalem, Narasaraopet, Andhra Pradesh, 522409, India",,/gsp-crop-science-20449602/,,,,,,,,,,,Manager,Mr Shiva,sv14636@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Gsp Crop Science+21-3-58,+Cherukumpalem,+Narasaraopet+Andhra Pradesh+522409+India"
,20096342,,Cygnus Solutions Pvt Ltd,Amino Acids manufacturer,Raw material,Distributor,"86-91-13, Dakshina Kannada, Mangaluru, Karnataka, 575006, India",,/cygnus-solutions-pvt-ltd-20096342/,,,,,,,,,,,Manager,Mr vikram,expeditor@oceanwings.co,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Cygnus Solutions Pvt Ltd+86-91-13,+Dakshina+Kannada,+Mangaluru+Karnataka+575006+India"
,20125678,,T C I Chemicals India Pvt. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer,"B-28, 5th Cross Street, MEPZ-SEZ, Kadaperi,  Chennai, Tamil Nadu, 600045, India",,/t-c-i-chemicals-india-pvt-ltd-20125678/,,,,,,,,,,,Manager,Mr. Rajesh,rajesh.ka@tcichemicals.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=T C I Chemicals India Pvt. Ltd.+B-28,+5th+Cross+Street,+MEPZ-SEZ,+Kadaperi,+Chennai+Tamil Nadu+600045+India"
,19297143,,Green India Technologies,Amino Acids manufacturer,Raw material,Distributor,"356H, Amabalavalavu Kunissery Main Road, Palakkad, Kerala, 678681, India",,/green-india-technologies-19297143/,,,,,,,,,,,Proprietor,Mr Sateesh Chandran,greenpackpkd@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Green India Technologies+356H,+Amabalavalavu+Kunissery+Main+Road,+Palakkad+Kerala+678681+India"
,11808598,,P M Associates,Amino Acids manufacturer,Raw material,Distributor,"No 25, West Jones Road, Near Old Jayaraj Cinema Theatre,  Saidapet, Chennai, Tamil Nadu, 600015, India",,/p-m-associates-11808598/,,,,,,,,,,,Proprietor,Mr Yuvaraj,yuvarajsafe@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=P M Associates+No+25,+West+Jones+Road,+Near+Old+Jayaraj+Cinema+Theatre,+Saidapet,+Chennai+Tamil Nadu+600015+India"
,18764094,36AAHCB5097L1Z5,Bhavishya Kissan Tech Private Limited,Amino Acids manufacturer,Raw material,Manufacturer | Distributor,"Flat no.102, H.No. 545, B Block, Sriram Nagar, Kondapur, Hyderabad, Telangana, 500084, India",,/bhavishya-kissan-tech-private-limited-18764094/,,,,5,Rs 20 Lakhs,,,,,,,Mrs Renuka Reddy,bktplinfo@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Bhavishya Kissan Tech Private Limited+Flat+no.102,+H.No.+545,+B+Block,+Sriram+Nagar,+Kondapur,+Hyderabad+Telangana+500084+India"
,18534593,,Sevenhills Chem Products,Amino Acids manufacturer,Raw material,Distributor,"437, Near Vinayaka Mandir, Rajahmundry Vijayawada, Andhra Pradesh, 520008, India",,/sevenhills-chem-products-18534593/,,,,,,,,,,,Manager,Mr. Satyanarayana,satyanarayanaburugupalli7@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sevenhills Chem Products+437,+Near+Vinayaka+Mandir,+Rajahmundry+Vijayawada+Andhra Pradesh+520008+India"
,18261712,,Supra Sciences Pvt Ltd,Amino Acids manufacturer,Raw material,Manufacturer,"144, Road Number 7, Banjara Hills, Hyderabad, Telangana, 502307, India",,/supra-sciences-pvt-ltd-18261712/,,,,,,,,,,,Manager,Ms Archana,aprabhakar@suprascience.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Supra Sciences Pvt Ltd+144,+Road+Number+7,+Banjara+Hills,+Hyderabad+Telangana+502307+India"
,17886362,,Lakshmi Store,Amino Acids manufacturer,Raw material,Distributor,"1, Sri Lakshmi Stores, Near Theni Main Road, Theni Allinagaram, Tamil Nadu, 625531, India",,/lakshmi-store-17886362/,,,,,,,,,,,Proprietor,Mr Selva Kumar,sspranav09@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Lakshmi Store+1,+Sri+Lakshmi+Stores,+Near+Theni+Main+Road,+Theni Allinagaram+Tamil Nadu+625531+India"
,17222321,,Subhashini Chemicals,Amino Acids manufacturer,Raw material,Distributor,"145, Ajantha Fireworks, Naranapuram Rd, Senayapuram Colony, Sivakasi, Tamil Nadu, 626189, India",,/subhashini-chemicals-17222321/,,,,,,,,,,,Manager,Mr Sureshbabu,matheshthegreat@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Subhashini Chemicals+145,+Ajantha+Fireworks,+Naranapuram+Rd,+Senayapuram+Colony,+Sivakasi+Tamil Nadu+626189+India"
,5822740,,TAG Supplements,Amino Acids manufacturer,Raw material,Exporter | Trader | Distributor,"1st Floor, Numan Complex, Opposite Public High School, Karan Nagar,  Srinagar, Jammu and Kashmir, 190010, India",,/tag-supplements-5822740/,,,,10,,,,,,,Proprietor,Mr. A. N. Azad,tagsupplements@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Tag Supplements+1st+Floor,+Numan+Complex,+Opposite+Public+High+School,+Karan+Nagar,+Srinagar+Jammu and Kashmir+190010+India"
,11181930,,Suganj Eco Chemicals Pvt. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer,"10-C, SD Road, Near Secunderabad Post Office, Secunderabad, Telangana, 500011, India",,/suganj-eco-chemicals-pvt-ltd-11181930/,,,,,,,,,,,Director,Mr. A. N. Paravathi,suganjecohyd@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Suganj Eco Chemicals Pvt. Ltd.+10-C,+SD+Road,+Near+Secunderabad+Post+Office,+Secunderabad+Telangana+500011+India"
,6439461,,HEM BIO-CARE,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,,,/hem-bio-care-6439461/,,,,,,,,,,,,,hembiocare@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,
,13470219,,Sayanas Chemicals,Amino Acids manufacturer,Raw material,Distributor,"584, Hindibhawan, Nampally, Hyderabad, Telangana, 500001, India",,/sayanas-chemicals-13470219/,,,,,,,,,,,Manager,Mr. Sayanas,purchase@azolerasayanas.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sayanas Chemicals+584,+Hindibhawan,+Nampally,+Hyderabad+Telangana+500001+India"
,12753252,,Ambica Traders,Amino Acids manufacturer,Raw material,Manufacturer,"SF-20/A, Signet Plaza, Near Krunal Cross Road, Behind Iskon heights, Gotri Road,  Vadodara, Gujarat, 390021, India",,/ambica-traders-12753252/,,,,,,,,,,,Proprietor,Mr. Ronak Desai,inq.ambicatraders@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Ambica Traders+SF-20/A,+Signet+Plaza,+Near+Krunal+Cross+Road,+Behind+Iskon+heights,+Gotri+Road,+Vadodara+Gujarat+390021+India"
,2254540,,Sriradhaprem Bio Remedy,Amino Acids manufacturer,Raw material,Manufacturer,"Plot no. 7, Thorat Colony, Opp. Corporation Bank, Karve Nagar, Pune, Maharashtra, 411052, India",,/sriradhaprem-bio-remedy-2254540/,,,,,,,,,,,Proprietor,Mr. Deepak Vasant Pandit,sriradhaprem@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sriradhaprem Bio Remedy+Plot+no.+7,+Thorat+Colony,+Opp.+Corporation+Bank,+Karve+Nagar,+Pune+Maharashtra+411052+India"
,13343075,06AAACA5035G1Z5,Aries Agro Ltd,Amino Acids manufacturer,Raw material,Distributor,"Karnal Road Bypass, Kaithal Post office, Kaithal, Haryana, 136027, India",,/aries-agro-ltd-13343075/,,,,,,,,,,,Marketing Manager,Mr. Surinder   Kumar,sharmadeepak2301@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Aries Agro Ltd+Karnal+Road+Bypass,+Kaithal+Post+office,+Kaithal+Haryana+136027+India"
,11702928,,Condura Construction Chemical Pvt Ltd,Amino Acids manufacturer,Raw material,Manufacturer | Service Provider,,,/condura-construction-chemical-pvt-ltd-11702928/,,,,,,,,,,,,,pranavshinde18@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,
,13193898,,Jishnu Traders,Amino Acids manufacturer,Raw material,Trader,"1-1, Ryalli Road, Ubalanka, Amalapuram, East Godavari Dist., Andhra Pradesh, 533237, India",,/jishnu-traders-13193898/,,,,,,,,,,,Proprietor,Mr Subu,jishnutraders@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Jishnu Traders+1-1,+Ryalli+Road,+Ubalanka,+Amalapuram,+East Godavari Dist.+Andhra Pradesh+533237+India"
,13180573,,Xi'an LiSun Biological Technology Co. Ltd.,Amino Acids manufacturer,Raw material,Manufacturer,"Building qinjin Beilin District Xi'an Road,1-601,  Xian, Shaanxi, 710048, China",,/xi-an-lisun-biological-technology-co-ltd-13180573/,,,,,,,,,,,,Mr.  jeka  zhang,xalisunbio@126.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Xi'An Lisun Biological Technology Co. Ltd.+Building+qinjin+Beilin+District+Xi'an+Road,1-601,+Xian+Shaanxi+710048+China"
,13153352,,Vigneswara Chemicals,Amino Acids manufacturer,Raw material,Distributor,"56, Vattappara,  Thiruvananthapuram, Kerala, 695001, India",,/vigneswara-chemicals-13153352/,,,,,,,,,,,Manager,Mr Vigneswara,vigneswarachemicals@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Vigneswara Chemicals+56,+Vattappara,+Thiruvananthapuram+Kerala+695001+India"
,7954323,,"Zhaocounty Granray Bioproducts Co., Ltd.",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"Biotechnology Industrial Area, Nanbaishe Town, Zhaoxian,  Shijiazhuang, Hebei, 050000, China",,/zhaocounty-granray-bioproducts-co-ltd-7954323/,,,,,,,,,,,,Ms. Sunshine  Liu,2422627473@qq.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Zhaocounty Granray Bioproducts Co., Ltd.+Biotechnology+Industrial+Area,+Nanbaishe+Town,+Zhaoxian,+Shijiazhuang+Hebei+050000+China"
,6086393,,CJEX BIOCHEM PVT LTD,Amino Acids manufacturer,Raw material,Manufacturer | Service Provider,"NO. 7 & 8, 2ND FLOOR 2ND CROSS, MUNISWAMAPPA LAYOUT, HOSUR ROAD, BOMMANAHALLI, Bengaluru, Karnataka, 560068, India",,/cjex-biochem-pvt-ltd-6086393/,,,,,,,,,,,Director,Mr. S. Prahlada Rao,sprahladarao@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Cjex Biochem Pvt Ltd+NO.+7++8,+2ND+FLOOR+2ND+CROSS,+MUNISWAMAPPA+LAYOUT,+HOSUR+ROAD,+BOMMANAHALLI,+Bengaluru+Karnataka+560068+India"
,8764365,,"Shenzhen Taier Biotechnology Co.,Ltd",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"147, Taoyuan road, Nanshan District,  Shenzhen, Guangdong, 518052, China",,/shenzhen-taier-biotechnology-co-ltd-8764365/,,,,,,,,,,,Export Manager,Mr. David Ye,david.ye@sztaier.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Shenzhen Taier Biotechnology Co.,Ltd+147,+Taoyuan+road,+Nanshan+District,+Shenzhen+Guangdong+518052+China"
,2468788,27AAACF2824Q2ZB,GRACE DAVISON CHEMICALS INDIA PVT.LTD,Amino Acids manufacturer,Raw material,Manufacturer,"Plot No. 90, Sector 8, IMT Manesar,  Gurugram, Haryana, 122002, India",,/grace-davison-chemicals-india-pvt-ltd-2468788/,,,,,,,,,,,Sales Manager,Mr. Anuj Nagar,anuj.nagar@grace.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Grace Davison Chemicals India Pvt.Ltd+Plot+No.+90,+Sector+8,+IMT+Manesar,+Gurugram+Haryana+122002+India"
,11437654,,Royal Pharma Industries,Amino Acids manufacturer,Raw material,Manufacturer,"No.10/11 Mayureshwar Park Industrial Estate, Goddev Phatak Road, Bhayandar East, Near Ekvira Gas Godown,  Mira Bhayandar, Maharashtra, 401105, India",,/royal-pharma-industries-11437654/,,,,,,,,,,,Proprietor,Mr. Ranjeet Singh Bumrah,royalpharmaindustries9@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Royal Pharma Industries+No.10/11+Mayureshwar+Park+Industrial+Estate,+Goddev+Phatak+Road,+Bhayandar+East,+Near+Ekvira+Gas+Godown,+Mira Bhayandar+Maharashtra+401105+India"
,5850875,,A. M. BROTHERS,Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"OFFICE NO. G-17, SAHYOG COMPLEX, NEAR-T.C PETROL PUMP, STATION ROAD, Mahuva, Gujarat, 364290, India",,/a-m-brothers-5850875/,,,,,,,,,,,Proprietor,Mr. Milan Arun Bhatt,milanvision836@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=A. M. Brothers+OFFICE+NO.+G-17,+SAHYOG+COMPLEX,+NEAR-T.C+PETROL+PUMP,+STATION+ROAD,+Mahuva+Gujarat+364290+India"
,8819627,,Anand Malabar Agro Products,Amino Acids manufacturer,Raw material,Manufacturer | Distributor,"5/1322, kottaram road, off-wayanad road, east nadakkav,  Kozhikode, Kerala, 673006, India",,/anand-malabar-agro-products-8819627/,,,,,,,,,,,Proprietor,Mr. Pratheesh P Parambath,pratheeshpp@hotmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Anand Malabar Agro Products+5/1322,+kottaram+road,+off-wayanad+road,+east+nadakkav,+Kozhikode+Kerala+673006+India"
,1211337,27AAECA3378G1ZN,ASCENT AGROCHEM PVT. LTD.,Amino Acids manufacturer,Raw material,Distributor,"Plot No.-A-8, Snehal Classique, 1707/A, Shivaji Nagar,  Pune, Maharashtra, 411005, India",,/ascent-agrochem-pvt-ltd-1211337/,,,,10,Rs 1 Crores,,,,,,DIRECTOR,Mr. Arvind  Haribhau Kharche,ascentagrochem@rediffmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Ascent Agrochem Pvt. Ltd.+Plot+No.-A-8,+Snehal+Classique,+1707/A,+Shivaji+Nagar,+Pune+Maharashtra+411005+India"
,10015493,,"Ganzhou Green Top Industry Co.,Ltd",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"C-52 Yan Ao, Shuidong  Town, Ganzhou, Jiangxi, 341000, China",,/ganzhou-green-top-industry-co-ltd-10015493/,,,,,,,,,,,,Ms. Anna Huang ,sales1@gzgreentop.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Ganzhou Green Top Industry Co.,Ltd+C-52+Yan+Ao,+Shuidong+Town,+Ganzhou+Jiangxi+341000+China"
,10076079,,SRI HARDEV AGENCIES,Amino Acids manufacturer,Raw material,Trader,"86, Ground Floor, Prashanti Nagar, IDA Kukatpally,  Hyderabad, Telangana, 500072, India",,/sri-hardev-agencies-10076079/,,,,,,,,,,,Proprietor,Mr. K. V.  V. SUBBA  RAO,srihardevagencies@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sri Hardev Agencies+86,+Ground+Floor,+Prashanti+Nagar,+IDA+Kukatpally,+Hyderabad+Telangana+500072+India"
,11233911,,"Nutragin Biotechnology Co.,Ltd.",Amino Acids manufacturer,Raw material,Manufacturer,"No.609, Tongbei Xiandai Industry Port, Hi-Tech Zone,  Chengdu, Sichuan, 610000, China",,/nutragin-biotechnology-co-ltd-11233911/,,,,,,,,,,,,Mr. William Liu,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Nutragin Biotechnology Co.,Ltd.+No.609,+Tongbei+Xiandai+Industry+Port,+Hi-Tech+Zone,+Chengdu+Sichuan+610000+China"
,10604736,,DPK Agro,Amino Acids manufacturer,Raw material,Distributor,"Woman Nagar, Near Powdey Mangal Karyalaya, Nanded, Maharashtra, 431802, India",,/dpk-agro-10604736/,,,,,,,,,,,Proprietor,Mr. Nitin Patil,patil.nitin758@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Dpk Agro+Woman+Nagar,+Near+Powdey+Mangal+Karyalaya,+Nanded+Maharashtra+431802+India"
,3214655,24AHOPR5525L1ZT,FORENTA AGRITECH CORPORATION,Amino Acids manufacturer,Raw material,Exporter | Distributor,"NH-8B, Opp.-Speedwell Motors, Near Bharat Battery, AT Navagam, Rajkot, Gujarat, 360003, India",,/forenta-agritech-corporation-3214655/,,,,,,,,,,,Director,Mr. Kalpesh D. Rangani,forentaindia@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Forenta Agritech Corporation+NH-8B,+Opp.-Speedwell+Motors,+Near+Bharat+Battery,+AT+Navagam,+Rajkot+Gujarat+360003+India"
,6919829,,R. M. Bio Tech.,Amino Acids manufacturer,Raw material,Manufacturer | Trader,"804, SUYOJAN COMPLEX, NEAR HOTEL PRESIDENT, OFF C.G. ROAD, NAVRANGPURA,  Ahmedabad, Gujarat, 380009, India",,/r-m-bio-tech-6919829/,,,,,,,,,,,PARTNER,Mr. SEJAL CHOKSI,sales.rmbiotech@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=R. M. Bio Tech.+804,+SUYOJAN+COMPLEX,+NEAR+HOTEL+PRESIDENT,+OFF+C.G.+ROAD,+NAVRANGPURA,+Ahmedabad+Gujarat+380009+India"
,10879396,,Khodal Agrotech Industries,Amino Acids manufacturer,Raw material,Manufacturer,"Plot No. 121, Forge MegaMall, Player Road, Botad,  Bhavnagar, Gujarat, 364710, India",,/khodal-agrotech-industries-10879396/,,,,,,,,,,,Proprietor,Mr. Ashvin,ashvinprajapati011@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Khodal Agrotech Industries+Plot+No.+121,+Forge+MegaMall,+Player+Road,+Botad,+Bhavnagar+Gujarat+364710+India"
,10788784,,"Zhengzhou Friend Biologival Engineering Co., Ltd",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"No. 10 Zhengzhou University Science Park, Zhengzhou, Henan, 450000, China",,/zhengzhou-friend-biologival-engineering-co-ltd-10788784/,,,,,,,,,,,,Ms. Mary  Ma,ellia@hi-friend.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Zhengzhou Friend Biologival Engineering Co., Ltd+No.+10+Zhengzhou+University+Science+Park,+Zhengzhou+Henan+450000+China"
,10340353,,"Hebei Kangbang Pharmaceutical Co., Ltd",Amino Acids manufacturer,Raw material,Manufacturer | Exporter,"Zhaiying Street No.41 Caikuguoji, Yuhua District,  Shijiazhuang, Hebei, 050000, China",,/hebei-kangbang-pharmaceutical-co-ltd-10340353/,,,,,,,,,,,Sales manager ,Ms. Amy Lee,kbpharma@163.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Hebei Kangbang Pharmaceutical Co., Ltd+Zhaiying+Street+No.41+Caikuguoji,+Yuhua+District,+Shijiazhuang+Hebei+050000+China"
,9666658,,Agro Power,Amino Acids manufacturer,Raw material,Manufacturer | Trader | Distributor,"Plot No. 564/A, Vijayraj Nagar, RTO Road,   Bhavnagar, Gujarat, 364003, India",,/agro-power-9666658/,,,,2,,,,,,,Partner,Mr. Piyush  Patel,piyushvb123@yahoo.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Agro Power+Plot+No.+564/A,+Vijayraj+Nagar,+RTO+Road,+Bhavnagar+Gujarat+364003+India"
,7140781,,Acid Chem Corporation,Amino Acids manufacturer,Raw material,Distributor,"Plot No.74, Riddhi Society, Ranna Park Ghatlodiya, Near Swaminarayan Temples, Ghatlodia,  Ahmedabad, Gujarat, 380061 , India",,/acid-chem-corporation-7140781/,,,,,,,,,,,Director,Mr Sahil  B. Patel,sahilpatel71290@gmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Acid Chem Corporation+Plot+No.74,+Riddhi+Society,+Ranna+Park+Ghatlodiya,+Near+Swaminarayan+Temples,+Ghatlodia,+Ahmedabad+Gujarat+380061 +India"
,7147135,,Sun Enterprise,Amino Acids manufacturer,Raw material,Distributor,"Office No-B-210, Income Tax Office, Opposite C. U. Shah College, Ahmedabad, Gujarat, 380014, India",,/sun-enterprise-7147135/,,,,,,,,,,,Proprietor,Mr. Bipin Patel,,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Sun Enterprise+Office+No-B-210,+Income+Tax+Office,+Opposite+C.+U.+Shah+College,+Ahmedabad+Gujarat+380014+India"
,6978965,,Vishvas Enterprise,Amino Acids manufacturer,Raw material,Trader,"Hotels in Usmanpura,  Ahmedabad, Gujarat, 380013, India",,/vishvas-enterprise-6978965/,,,,,,,,,,,Manager,Mr R. T. Reddy,vishvasenterprise@rediffmail.com,,,,https://www.tradeindia.com/,19-11-2025,,,,"https://maps.google.com/?q=Vishvas Enterprise+Hotels+in+Usmanpura,+Ahmedabad+Gujarat+380013+India"
